#Gene	log2(fold-change)array	q-value_array
ANP32E	0.77404294208206	0.0545899723404344
MTMR1	-0.119970657247602	0.156588020051555
YEATS4	0.988946633285971	0.0508121874707431
PCOLCE	-0.619133955003249	0.00420919652898395
HMGN1	0.244483250401507	0.363761702075722
MNS1	0.55608265323777	0.0643338298046775
ZNF718	0.25874800137065	0.176369157095871
CXADR	1.26023698184936	0.167525525482977
TSC22D1	-0.147150682142336	0.125616502033845
LAX1	0.292858285538479	0.225913322535577
ELOVL5	-0.601882580823069	0.0135636784137713
B4GALNT1	0.617021160465997	0.0131014934900615
ARHGAP21	-0.11822414807371	0.236917504670149
BLOC1S2	-0.245461268669682	0.0921345352920776
IRX5	-0.139762789114489	0.161414959668254
LRFN5	0.113709453576718	0.309104091185373
GINS1	1.31663575684266	0.00341240672679821
ITM2B	-0.0293809582369477	0.366549411742733
BAHCC1	0.28199055079489	0.278893083141705
PAPSS2	0.230366899377891	0.0200114808756816
ENTPD3	0.150242671773351	0.283467460218255
ACSL3	0.0771735033046699	0.397025465537456
PIK3R5	0.158793337409898	0.280823387014784
KIAA1919	-0.651693844068538	0.0259605422729681
GLT8D2	0.0972417384211176	0.256717622913051
CDC14A	0.597339443651428	0.00825557123597199
UTRN	0.312072701106139	0.0639304607874404
CNN1	0.107632874948496	0.29730138708765
RPL35	-0.181079155427598	0.30183017794946
IMPDH2	-0.0916776082040143	0.26059796110299
ENOX2	0.66616196411999	0.011495098095236
AGBL4	0.178761101379261	0.17360911967514
INTS6	-0.33729834502739	0.123223127047169
CLTA	-0.258849533198878	0.0585873556883052
SMC3	0.640743079138713	0.0872830768415301
GPR37L1	0.280608902450112	0.231348756787404
OGDH	-0.174478016542577	0.0476680103247734
ASB13	-0.908833929813239	0.00252465679110108
GSS	-0.405265909524163	0.00892454518252753
SIX5	-0.1371262088138	0.290820783746442
NT5M	0.225911322665308	0.242977159034696
KPNA3	0.335799791769344	0.176564348702959
ZCRB1	-0.171745086288205	0.104269171040121
TAF5	-0.0313491956250446	0.320928360513116
KCNA1	-0.232549484078086	0.327276138249305
ANLN	1.15919505036587	0.0132663007114527
EPHX3	0.243742439274884	0.204098220189777
CHRNA5	0.266816365894477	0.261600441108426
PPP3CA	0.539180166739867	0.0509523892098898
CARNS1	0.137929886698114	0.320895675469458
DLX2	-0.299275368103995	0.0483610374702724
ZNF529	0.0691056317056085	0.289185853381875
ALDH3A2	-1.00149069384491	0.00610428506475055
DDB2	-0.4071635656577	0.0149450577568218
CLEC1B	0.181143990836099	0.246387815439322
SPATA1	0.162043269657554	0.238284749336409
DYSF	0.20799737209743	0.205330978954423
ALKBH2	-0.222493929519299	0.115167308391322
NKD1	0.226093297418956	0.239062997975695
MTRR	-1.18734645471732	0.008180134093717
C1orf174	-0.0227301274610895	0.299936689263819
PPIL4	-0.844510761675214	0.062145399318167
PLEKHO1	-0.408051390205111	0.0185494610787139
HTR7	0.435599076415759	0.0412919744503654
MIB2	0.13823070208039	0.207938100379164
NPC2	-0.753526788991174	0.00872623555437003
YTHDF1	-0.232440675722405	0.0895531831656359
TRUB2	-0.588567093503141	0.00473061875168739
GSG2	0.713919088597482	0.00945990602028616
ZNF280C	-0.0482706270422386	0.338141362892585
RPS4Y2	0.381109641315887	0.216871422627782
MSH6	-0.0806608003045656	0.252838466712237
HECTD2	0.141306289757942	0.246444720862542
ZNF556	0.24741211279623	0.220546515128828
AIRE	0.231236602797853	0.260470089383303
LMOD3	0.247939980855027	0.211741887796511
QDPR	-0.312341009178826	0.00547473997160155
ZNF598	-0.0800386308956906	0.299416881052353
PRDM16	0.228887568901585	0.235769500940584
POLR1E	0.0409588827346313	0.338990663272838
TMEM98	-0.277160716225059	0.179564182800869
FRMD5	0.271798262514377	0.0145320049718011
SLC38A10	-0.165636074751574	0.0808284084908409
INSRR	0.200991683870439	0.233567035924843
C1orf216	-0.036535414276063	0.355354999435862
PDE6C	0.0623922588721291	0.375082175514023
EP400	-0.106406850951022	0.0638231424625734
ULK4	0.364891488833702	0.0408174664372922
PTK2	-0.731138965907768	0.0189910864778675
BTN3A1	-0.204285236438272	0.14668230273013
RNF217	0.188064999685587	0.0482517430816139
NDUFA8	-0.460910915177194	0.0378310057436583
LAMP3	0.270487626865015	0.209497265261798
KBTBD3	-0.0615419487300326	0.268995348139278
GLTSCR2	-0.0270257341842048	0.36167297349348
SORT1	-0.495804931807404	0.0608610129484455
LLGL2	0.00897491726224841	0.416930932452893
PLIN2	0.0970557418760304	0.285367461611226
FAM98B	-0.559818546149933	0.0545727356799739
YWHAQ	0.186218776236154	0.0131014934900615
PPM1K	0.601652193042308	0.0166904983410907
SPPL3	-0.113887922867516	0.220206631991849
ENOSF1	-0.0302333978261968	0.351716830294723
MEIS2	0.175416673790116	0.185567516455855
TMEM120B	-0.183620679231915	0.125800245989022
PCDH7	-0.202552993709784	0.0190036487216044
NFKB2	0.401652775678876	0.0182278770851571
ZNF75A	0.129485684129385	0.318109080845695
HESX1	0.128761225132377	0.149605799293552
GPR114	0.109422051163538	0.269061017475043
SLC25A35	0.171862368603916	0.11999386789938
P4HA3	0.144990275257825	0.227463791125702
GNAT1	0.259758830032819	0.270022521090228
NKX6-1	0.391939860552471	0.14084425729084
IFT140	0.105302619639218	0.288605996144159
ABHD2	0.571295201604841	0.0127307793175997
ALCAM	-0.415499946993446	0.0526093141994869
DENND1A	-0.106409922811829	0.166183160793379
TMEM99	0.505650067234247	0.118424803469597
FAM76B	0.303749847856338	0.0892568375593355
TRAM1	-0.296190538458907	0.144935927534343
ATP1B4	0.0959946187773611	0.339679392848492
UBXN4	-0.67051343508833	0.0507526312243495
NUP37	-0.223107938964084	0.193604874163075
CDS1	-0.955975290463461	0.0186849260720122
RHEB	0.342834034841846	0.236102846321331
RAB3A	0.320741300878098	0.086959263109853
C4orf27	-0.571404644368692	0.0946497042796546
OTUD6B	-0.0544770636615911	0.3326437782721
GPD1	0.136943033094454	0.316236198220826
ZNF41	0.904427956031237	0.00501281589285292
CDH15	-0.228070694627171	0.175736180325456
NPM1	0.193035838392441	0.203726788259533
TMEM117	-0.933358856640438	0.0121533950099576
ADAM19	0.808864113575802	0.00196743326232179
DEFB119	0.0325844571554077	0.393130048313239
PRPS2	0.897767677961287	0.00276431548073258
GCK	0.229144143731472	0.206080892355403
DNMT3B	0.178290641555548	0.143173195545938
CELF1	-1.10787373929508	0.00679252238794358
TSPYL4	-0.362436652303531	0.0204729338764605
ADAMTS16	0.133217143462522	0.202643304314931
TASP1	0.372237026611959	0.228605112233118
WDR19	-0.132645125828731	0.239864268670167
TMEM92	-0.295973211255094	0.117652571280772
CCT8	-0.0501818326071929	0.248290363270098
PDE4C	0.147195801736982	0.30102392387583
POGZ	-0.593256497835251	0.0212035056969097
PPFIA3	0.200526433401967	0.245960397530078
ZZEF1	-0.0666742612644894	0.273522718963607
RAD18	0.366438184705239	0.100671847428625
ZNF334	0.265334513056097	0.0908130634735454
LDHB	-0.274763086486609	0.190691618266661
FRA10AC1	-0.0389009707342821	0.258325625250941
RAB5B	-0.622702286723047	0.0184257094709268
BAMBI	-0.391293423285277	0.0648195465354735
MRPS12	-0.251437812698441	0.136943698561429
HVCN1	0.27265613679262	0.118820775177167
TAF10	-0.525429580743081	0.00674493236918227
CRIPT	-1.15089178124778	0.0176135363016195
DEPDC5	-0.0647834479366712	0.0424701626296001
MAPRE1	-0.397106533454969	0.0495670718399007
RYR1	0.174998448984526	0.256445025172568
LTBP1	0.356050155500109	0.0559218203439219
TRIP12	-0.0433984410359962	0.36250515118746
NDUFA2	-0.297806587596469	0.0780889399505578
C3orf52	-0.0447660435510816	0.332537660738841
KCNE3	0.247975286680811	0.27684494341999
SENP7	0.416454949647161	0.05161398548974
NKAIN3	0.266667164950646	0.0241894070558087
MIOX	0.0845471730182193	0.377428777132904
ACOT7	0.344592402331891	0.0523087100243949
PSMC3IP	1.09224357758512	0.00313089158476334
PPEF2	0.183240106935916	0.241680007961464
RASSF5	0.414705181275534	0.0172267860434214
ABI2	-0.00334643803829858	0.402825427094412
H3F3B	0.00799872172411836	0.40601567828879
IKZF3	0.102187824861027	0.302738910250998
SEC11C	0.248060262337829	0.28250341719311
TMEM14C	-0.100565590265013	0.305825934003813
EZR	0.00339675705097848	0.412554320858458
SLC38A4	0.129809982771418	0.239495722419528
ATF1	0.0501823839036583	0.390716999503499
DYNC1H1	0.0520738116802768	0.337840338525405
FGFR3	0.223973290594622	0.25454475312416
HES7	-0.00291093831354904	0.401694628783585
TMEM33	-0.545446520226397	0.0493909475528542
HINT3	-0.189264969564609	0.169294578958051
ARIH1	0.39221210231537	0.0969299371048032
POLDIP3	-0.00785540843391431	0.359738546848778
CDC6	0.75183754487442	0.0610445864214996
KDELC1	0.18642324677413	0.107488414476865
SULT1C2	-0.126620403391065	0.256181114094219
CHI3L1	-2.37401839268595	0.00228030160940677
WDR62	0.633350082218197	0.00897322707008276
ITFG2	-0.0616833733880261	0.226073855417975
VTCN1	-0.0513088555312175	0.297005877324496
NBR1	-0.941344889394618	0.0106572016261323
AKNA	0.0592627502423208	0.36001085659526
PKHD1	0.223757422356366	0.191456309058538
HPS4	-0.32181683788251	0.00900838604097056
ZCCHC9	-0.092279008652675	0.14703928252282
ARL6IP6	-0.0233138940936663	0.381647816862811
UBXN7	0.353406464665025	0.179523099895323
RARB	-0.00983188512521811	0.394981963207137
ULBP3	-0.143260068327159	0.273074094031832
IMMT	0.0086875752170628	0.402508402806168
CEL	0.104834791315401	0.331269923719696
MARK3	-0.668244921306595	0.0490823363210154
PICALM	0.151919582309925	0.291385704569613
DHX15	-0.376219855809772	0.128071806139274
CNOT6	0.713364816899854	0.0816288306099526
DRAM2	-0.343726226830483	0.156723375637564
HLF	0.184409781952738	0.272548337335235
BRD8	-0.000420267722431903	0.411609958129073
WDR12	-0.864591167798634	0.0105342057288372
HOXD13	0.23767361056846	0.134930229235894
IDI2	0.365806014204624	0.0992928475437609
GABRQ	1.47297003159673	0.00419953511187958
TCF4	0.30507829869156	0.0490408566348096
SLAIN1	0.367394047381929	0.0737817649955709
NR2C2	0.0377593690416993	0.315327431813326
NKTR	0.252456321825846	0.232057439006333
TLE2	0.0848648088518495	0.318660075331879
NAALADL2	0.187600179859474	0.169054006871487
FXN	-0.942294145542518	0.0130312912774146
ASAH2	0.0365682372518368	0.369770830561392
AURKA	1.50379048590447	0.0141528653114019
ARHGEF38	0.0866238467999251	0.31202183181319
GPRC5C	-0.304456510243607	0.180745643995565
SPG11	-0.0391517031924965	0.359684438947099
AP3B1	-0.515164812595524	0.11586769569042
NOC3L	0.108542980030795	0.34311771996332
C11orf68	-0.373141728042902	0.0163154927165465
AKR7A3	0.0216293928530439	0.357649252377024
AHCYL1	-0.47072807307701	0.0174188454894083
TIAM1	1.1495571564269	0.00334625996515565
RPP14	0.527189235422604	0.157714045643054
ANXA2P2	-1.14145968100531	0.0190237768854822
CDH24	0.383569959620185	0.0575464294135183
PBX1	0.369166790388552	0.016701841548137
UBL7	-0.52989213087079	0.00724889171584707
FAM126B	0.614652970612465	0.0465981080499227
SYTL1	0.341263187558226	0.179214216748552
LACTB2	-0.123042551741674	0.23374583848002
GGA1	-0.13800808285475	0.0583216151110238
VAMP4	0.869615281162896	0.0235678092703206
BCAP29	-0.109538469868268	0.326676868176871
LOXL1	0.0338243137333729	0.267257317921506
TAB1	-0.0843503942680672	0.26784921774904
RGSL1	0.169727009509219	0.251602571668474
NEK6	-0.311392153728975	0.0329661507383682
SETD8	0.0884676765542989	0.261600441108426
HEXIM1	-0.888143051003722	0.00296307061678028
MKRN9P	-0.031337302476183	0.337297200108928
MEGF10	0.196124144279702	0.199999021966376
PRRX1	-0.570770039914468	0.00276431548073258
ASTE1	0.227481753652646	0.0869313001173432
KLHL9	0.295882798716478	0.159116574657373
GAA	-0.022250570910622	0.379030230823592
ACSF2	-0.0959538765580227	0.250083852508
IL1RL2	0.305536252868453	0.216830231151611
MITD1	-0.662501133534125	0.0141611271382264
ECE1	0.0107013908625923	0.39851578467783
MED18	-0.168944570378905	0.0732452627453604
TRAF2	0.135533285081681	0.253053188608724
SNN	0.0535640450287871	0.36663722233828
C6orf62	-0.508818522617014	0.149022812826074
ASAP2	0.32341141885174	0.0280455308862952
YIPF6	0.0782769628321869	0.253676420877443
PROX1	0.224827543415672	0.251494810967102
BMP6	0.0547153573348562	0.341046216367683
FAM71F1	0.329979388758776	0.178310850939618
SCN3A	0.0860224099775479	0.225243975684419
LANCL2	0.309327484115622	0.041040376805775
LSM3	0.0596699785369989	0.36569593339843
MOGS	-0.0501795972595789	0.195732909741882
SSRP1	0.329088745408096	0.0573182675112555
ASXL2	-0.0680021527563095	0.274975176509135
SPCS3	0.21783241540038	0.257709877499611
TP53I13	0.0836438616497227	0.305650849418093
CLDN9	0.14853139235127	0.329275067912611
DEF8	0.120375511559108	0.252810535451945
CHAF1A	0.620771660688494	0.00648504131082041
SLC17A9	0.221378413600159	0.247259895731907
ZFPM2	0.0767643389153325	0.320450552916798
VWA2	0.24514393321201	0.223162923111295
FTH1	-1.35958285837047	0.017610527799852
KCTD10	-0.653902471196071	0.0514196332891492
YWHAH	-0.337438878761346	0.11715421434663
NPRL2	-0.141754165974648	0.0598402055846805
FOXL1	0.422540494921977	0.0435813239490745
CSRP1	0.0616944778319193	0.229479019124663
MOSPD1	-1.08440851922594	0.0250336163956411
BOD1	-0.800330072807944	0.00894829121085518
UMPS	-0.310691924653995	0.136457026109331
KIAA1161	-0.570049438756391	0.119624824264145
CCDC77	0.00211694588508662	0.414825033627172
RAD1	-0.0810643299808612	0.320140338292924
COG4	0.103255934438517	0.216356461744015
C12orf65	-0.00922070707088463	0.384951176727766
NFRKB	0.02856096721209	0.349296686270878
FANCA	0.749081648171235	0.00286286803416429
DNAJC11	-0.132865225356262	0.217870887109271
VTI1A	-0.306325589916653	0.0486206107551801
PCBP3	0.189455708461724	0.103749401290793
TIMM17A	-0.608414257966596	0.102868767564189
ASAP1	-0.276251965468328	0.144935927534343
ZNF354C	0.102679412609262	0.282917320397945
HNRNPA0	-0.291535876870812	0.0309877517874388
IKBKG	0.25254822174147	0.18463448253864
EEPD1	0.143800143801904	0.256821702087141
PCBP1	-0.475232314262393	0.0210763502061943
COL23A1	0.200821338011321	0.258163691113253
AMMECR1	0.430238249359537	0.0189261303972687
MAGEC1	0.0492984965328909	0.385298660078592
LRRC2	0.150644047147015	0.197238156267016
NSD1	-0.137991457179725	0.193942960941199
SEC13	-0.277517629922946	0.0319268880918507
TTC30B	0.143600220388642	0.305988970781217
WDR91	-0.0190359996527143	0.355793269031269
HAGH	0.0064857472551964	0.385300088915487
EGF	0.0711858915254159	0.270272669047859
VSIG1	0.114343992993703	0.300604150072471
NHLH2	0.388398290771312	0.165220628888852
NCAPD3	0.457063394799166	0.0661949640030136
BRCC3	-0.0354046122220034	0.362890973516587
CNDP2	-0.413598603004636	0.00829842096903153
FYN	-0.755986104485697	0.0340839775559501
BEX2	-0.0312674723718916	0.366117007999725
YPEL5	-1.16428602441581	0.0074398196808647
LRRC42	-0.339719912760676	0.105638830793327
TMEM79	0.332274705734034	0.111149076236158
GTF3C5	-0.0858780150629607	0.122637161300177
RBM26	0.31537674620014	0.141214653009403
DSTYK	-0.0430397743436177	0.25844710187008
AP4M1	0.463204413300824	0.0308763276644925
ABCC2	-0.487109766292015	0.0183927407432768
COL5A2	0.0473864737349803	0.255275210732744
DNAJC16	-0.524242965763934	0.0478645453930535
CNGA2	0.226391954111859	0.209588088138268
TTC12	-0.118017190012203	0.0693921850061692
SNX13	-0.219907298811348	0.233592591996198
CSPP1	0.447289090230225	0.134523548707657
RAB9B	0.386671246783239	0.197314812245336
LRRC56	0.0952049476523823	0.326101719229281
MYOZ2	0.0693135070436596	0.239747719711053
XRCC4	0.431221285913052	0.128648699310947
CYB561	0.203527047494982	0.199374856127385
CHST10	0.189171128165507	0.0867486025388676
BRSK1	0.205251803146978	0.152198115739579
THY1	0.155835632958275	0.28364797457478
KIT	0.15914619508334	0.193907998255161
TBC1D8	-0.313430748413172	0.044749987270796
EPHA7	0.261214831112202	0.138096126453797
MAP7	0.157419655616693	0.205713485106179
SPAG9	-0.206571337599374	0.212113584626222
SERTAD1	-0.0171247114306571	0.412133270797544
HAND2	0.190352547362507	0.185903441098561
MARVELD3	0.289677449097957	0.230292756514506
ANTXR1	-0.160408156730303	0.0135689463285804
TMPRSS13	0.192285102149781	0.179564182800869
CREB3	0.337760600322862	0.0714591648954795
ETV7	0.263000806883265	0.249350640136525
NKIRAS1	-1.05225818296986	0.0172859735825267
TEX9	0.39088266178251	0.0398838339109087
CORO1C	-0.844297310975051	0.00563570853405682
HRCT1	-0.629165527820271	0.0197161502974206
MED25	-0.00953504279035578	0.387619185587754
BARD1	0.64361190391912	0.0125997087581121
ZNF442	-0.118613424996555	0.225517241729334
MIP	-0.0023997898629945	0.398919283173918
F2	0.164258436121124	0.255668960891409
FDX1	0.0850443332669759	0.130961406808999
GRIA1	0.365601181207726	0.140561172443642
IL13RA1	-0.409998192771422	0.100845058440664
ZNF627	0.137179773277334	0.199582431474316
EIF2B2	-0.00901859438875032	0.401303712410931
NHP2L1	-0.236723940984107	0.101643321178248
WNT5A	0.257415491547004	0.122114781941886
ZNF593	-0.498737432908999	0.00289632128152673
WIPI2	0.0200143248859139	0.339978235826889
C1QTNF7	0.379899018133687	0.184212482778116
SLC7A4	0.0175447072355598	0.416062889965798
WBP11	0.0318894340813763	0.352194559977621
TEX2	0.105827274610787	0.226660716403417
C17orf80	-0.0778162015613975	0.225121260934578
TMEM176A	0.321222089114753	0.240673612090094
CTNNB1	-0.429061664981716	0.100520684967845
GALNT2	0.526612937304005	0.00577084990034146
FLJ33360	0.406363423042231	0.252810535451945
TMEM185B	0.228684435741728	0.107746605105278
STK3	0.141877473187116	0.29708174247413
REPS2	-0.0459368369172349	0.353918208644223
FAM78A	0.0832414397471911	0.369172291049772
ANO10	-0.916085722004107	0.0235780836887694
H2AFY2	0.0793931190815462	0.307224864855495
CCNK	-0.875396422141622	0.0209233412935827
VEZT	0.337084129447129	0.218004669117254
ESRP2	0.234733982261093	0.250153119315051
GAS8	0.407764686342545	0.00977001131113269
UPK2	0.0398392679648529	0.36701135184574
IMPACT	-0.836528623545454	0.0538920015016341
ORMDL1	-0.323935562559076	0.223862562021637
WNK4	0.201501838075903	0.274290386482444
COL19A1	0.253778325850225	0.156207598519384
ITGA6	0.19238169181376	0.0995746072749874
C1GALT1	-1.25571112549778	0.0249383620552173
BAG3	-1.15131379571035	0.00144931986132627
SLC7A6OS	-0.00744410300824132	0.404884563570683
C11orf44	0.378237794006844	0.27336044296067
CA5A	0.17293612812706	0.205193404835547
RIC8A	0.400538494711311	0.016701841548137
CCND1	0.373831671884526	0.0780597564019391
USP11	-0.152746090269518	0.0819009107064931
IMPA2	0.25081080169657	0.0802699639199139
PRKDC	0.193680795977107	0.226862411584784
TRPM2	0.158291036191605	0.2592931041056
NOL11	-0.100818087824658	0.296802145847869
PDCD6IP	-0.45470571650175	0.0454383347544757
ZCCHC10	0.0407821415874575	0.36864659455452
PSMD2	0.134019525710792	0.250478863313451
CHTF18	0.202007438112018	0.167294895008506
ZNF740	-0.277024396666645	0.0482076278936562
FAM122A	-0.103690915472558	0.266769025968399
USP18	-0.159853037564396	0.251865842978994
ATXN2	0.722914040760425	0.0189910864778675
SLC17A4	0.326128537885626	0.0814753681959666
RRAS	0.434258903455654	0.00556353134240774
RASSF9	-0.457822177834356	0.165158624497928
LAMC3	0.198345371474693	0.249264146507298
NET1	0.193784663095305	0.308470659442373
IPO5	0.264975070649173	0.173595643079967
TOX	0.205408849601607	0.220785161744057
MVD	0.0464341769122631	0.359114195288038
CHDH	0.348000452182351	0.200503410322399
PCDH15	0.132677732953948	0.237266862792354
IK	-0.218543775639567	0.109643240668981
GCNT2	0.228618367736787	0.173982376566747
GABRG3	-0.00370846546813205	0.407520293772813
BCS1L	-0.185929761317712	0.121389059842744
NUDCD2	-0.501801081357467	0.071365606803818
ACE2	0.0925354639733924	0.279657074440295
KCTD17	0.358685178380285	0.055980125960653
SPSB2	0.216141125674734	0.248733579516984
FAM186B	0.285091770321881	0.158113700582981
CALB2	-0.164352923302293	0.155306261870241
ICT1	-0.17439770314011	0.0259372435639266
CEBPZ	0.0182177411507952	0.379748507331538
MRPS9	-0.115900866354423	0.101558922742477
IRS2	-0.0296440435490906	0.358132860052621
ANAPC1	0.766309249484652	0.0227648445530854
SIK2	0.0585912838984689	0.233496069900838
PTPN14	-0.269279642184407	0.0767107301200468
APTX	-0.123138605194804	0.0105676214778822
BMS1	0.158734618059446	0.252001545708545
FAM53A	0.0263090061500677	0.36867020684663
LRRC45	0.159007614990255	0.209977597422827
ZKSCAN1	0.636669464844282	0.0130869137321408
EPSTI1	-0.149020447961369	0.157402522899712
LRIG1	1.45955373869894	0.002836743657569
FASTKD2	-0.341981110196706	0.172824947951618
PRSS27	0.158286291321217	0.288594063464839
ERC2	0.137536629635969	0.278100106552835
POFUT2	0.561689722578139	0.00724087954899236
PRKACB	0.096624612505626	0.308083477287617
GNG2	-1.40121179874475	0.00095191829956327
PRDM13	0.228511660056894	0.259268880416327
PCDH11X	0.0541104852731453	0.252810535451945
ZNF354A	0.210971003052236	0.215662469305102
TMC6	0.192363678266043	0.219569442820314
DMGDH	0.268918251837322	0.151914590401491
RIMS1	0.236936960984842	0.195280306492324
RCN1	0.0807406237710304	0.418076390289736
SF3B2	-0.192961766360874	0.0101854961301066
FLYWCH2	0.130572716747465	0.250807516194611
BCL6	-0.705681345631881	0.0022163505728394
BCAR3	-0.128579996391579	0.00815211090225611
MDH2	0.142536210722682	0.0631064871580476
DRP2	0.709817385412783	0.00776954714132724
TXNL4A	0.676702782789114	0.071134495883476
TPD52L1	0.00541125389592549	0.406906616109108
FCRLB	0.236949124513682	0.137554803964981
POR	-0.0991497756769539	0.113136650536954
SREBF2	-0.262067274163837	0.0855247738190425
ZWINT	0.981531062250927	0.0128747041666397
PAK1IP1	-0.158512514061284	0.221804751107092
TRUB1	-0.109448163224207	0.202082302226967
KIF9	0.223326636528638	0.171626136793734
PITPNM2	-0.219377555108558	0.102416030761131
L3MBTL4	0.0172917413796031	0.363761702075722
UXT	-0.574482512708573	0.0237724998414782
TGFB1	0.66413208020483	0.00735668715029775
ZXDC	0.254223490936271	0.261546127593867
SLC6A16	0.112702244999981	0.317819494208243
SLC31A2	-0.0443016590875288	0.300945647970771
USMG5	-0.0404263946336133	0.33927467767352
LRRC8E	-0.0247346974433763	0.370462009759484
APEX1	-0.599116959079809	0.0123940301728982
EOMES	0.166129508847689	0.239887642784466
CEP68	-0.327508669068364	0.137646908479796
MRPL11	0.0903498291677723	0.300270987038357
LPAL2	0.553283503269513	0.0244635169205276
VPS53	-0.26186963527691	0.0903613702557372
MPDU1	0.294090422705787	0.014170429369185
PSEN2	-0.239249939913077	0.0856943942943347
PCDHB13	0.0047899027804095	0.402967755754254
DHRS7B	0.300828677550487	0.036969228120273
UBE2L3	-0.262841986628272	0.0416569344234744
C1orf131	-0.0979286981100937	0.179260160242518
ATP6V1E1	-0.798668171554076	0.012008485200196
ASB1	0.454635044387148	0.0105353716871016
SAR1A	-0.421704937310073	0.0155750609756494
MCTP2	-1.31333047632829	0.0105887593854844
LCMT2	0.0212575412340487	0.371308535677539
TMEM5	0.209095815735529	0.088791616380267
BIRC2	0.692722320607344	0.022817418665335
TMEFF2	0.485375716038335	0.0107493157382648
NLGN3	0.328136436280083	0.207249941942226
TMEM53	-0.859466192127029	0.00550818757554544
SLC9A3R2	0.23825213117456	0.0689718977692101
TIMP1	-0.439531110591526	0.0191214585441299
RSPH3	-0.363036581756221	0.00586359870305386
ABCA12	0.00570673039441294	0.414891326914279
PFN4	0.899968405355359	0.118778063980158
TPST2	-0.614987737318784	0.0420248393718528
UCK1	0.105914772330857	0.0424381476821705
RUNDC1	0.106639509190251	0.335074632256853
CCDC37	0.174125217880883	0.221031865879927
KCNIP1	0.308203034364149	0.190691618266661
MAVS	0.0189696029185734	0.390087873950462
YES1	-0.656491124899051	0.0472504828543096
KIAA0087	0.306840597433269	0.264454444491048
ABT1	-0.230129143932	0.0494280481892388
FAM120AOS	0.0682064119049563	0.299076660315647
SMG1	-0.156897571901282	0.257008567176896
KRT78	0.337551529712232	0.132816612819372
BTBD8	0.0451681809089314	0.357649451011206
PIP5K1C	-0.243818069333552	0.061945329557593
POU2F2	0.943263953828716	0.00947506592487902
TSPAN14	-0.268122839012578	0.0284789043608684
NUDT16	-0.114678138387845	0.131440146621367
NAA40	-0.197032252217149	0.152220321531661
PDK4	0.0546750465994763	0.294240076079389
NNMT	-1.82101557260589	0.00288354915272976
NUFIP1	-0.60158501677947	0.0127307793175997
ZNF74	0.111028905923118	0.270157640054427
FAM104A	0.595146716729416	0.017788545821227
RHBDL1	0.194596644054382	0.242876321859954
ARGLU1	-0.111057929342098	0.283835728875767
IGFBP5	0.120536839694457	0.323088339317663
NRTN	0.254728646643106	0.237218302394919
ERGIC3	-0.075753278101146	0.243374130832165
EPHB1	0.212967820959641	0.178440875833697
CREB3L4	0.24731557370827	0.132426798904668
C8orf59	-0.202780227587786	0.174072416802362
LRRC36	0.151667768916848	0.223791244833192
ANAPC10	-0.247033808991474	0.279226454892159
TARBP1	-0.707827544545496	0.00946329295569932
COLEC12	-0.0145372109361971	0.386563563637636
FBXO30	-0.0602725470078174	0.291617984742658
LPHN3	0.099896081446198	0.288996713967908
UBE2T	0.364084490392584	0.0721195097513305
SLC2A1	-0.328316458533466	0.00525535536500649
RPH3A	0.0946094755975792	0.339220491630139
LSAMP	0.313517491481077	0.220970074601434
CREM	-0.177271228675831	0.0114481212139542
ATP2A3	0.10619624656474	0.28867533447406
PTGER4	-0.684784874820361	0.00403781412895997
METAP1	-0.192400074102522	0.237834258889776
KCNQ1	0.175623737280737	0.247004546577022
RECQL5	-0.205955793373179	0.16023992083474
NR2F2	-0.492756172373968	0.00288354915272976
SSFA2	-0.0472238613277464	0.343268433551093
CTTNBP2	-0.165878995590664	0.0863859498682505
ANGPTL1	0.279571033644406	0.213362762065697
NLRX1	-0.0807896009023277	0.304325029377213
GREB1L	0.447719018155548	0.0071121248797874
PRDM1	0.359623357307158	0.0311278381347863
ARHGEF5	0.455096948605373	0.100671847428625
SMAP1	-0.219957756877973	0.166432634789405
FGD2	0.232585574341244	0.250987061900632
SLC26A6	-0.192338197281505	0.035543741806583
BIN1	-0.440755599010948	0.017610527799852
SRRM1	-0.0379733367852743	0.342828301647047
PPP1CA	0.530555674805874	0.00271201202029808
ALS2	-0.315945368151349	0.0400847421887921
MOCS1	0.238242190430216	0.143685284123322
NAP1L1	-0.0341682518981176	0.361325370633217
ECT2	1.03620929947096	0.0447728223890819
PTDSS1	0.194336173592641	0.190782781577811
DOCK6	-0.0126193480681457	0.387931331913174
GLCCI1	-0.271347018571169	0.0388571957123734
CCR4	0.224610584352924	0.186387281572486
FATE1	0.186305572210479	0.292149101979287
B3GALT2	0.236671262125392	0.149898558777434
DUSP23	-0.160320362315706	0.10442613095203
BEST3	0.470911059365437	0.012254093828657
CD14	0.226982470208639	0.199508193647879
ABCC9	0.432701372981489	0.00528529127912182
SNAP29	0.317103972514979	0.0314283644432099
TRIP6	-0.69970188338749	0.00480634847506733
HMGCR	0.224191562294747	0.253485727400637
NUP35	0.351796231416087	0.218984702725816
CDH3	0.172520981211498	0.27803329840121
KLHDC8A	0.236636727113122	0.19269305352562
IFT74	-0.663163541816964	0.0387244191106985
C9orf116	1.26442348909905	0.0015332832499268
CNTROB	0.674069915831829	0.0017001254409671
EI24	-0.987545919667813	0.016359400761127
RWDD2B	-0.383770191431379	0.0300715566934382
